"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A950","2020-04-30 00:00:00","60.000","158.000","5.600","22.400","0.890","1009.700","","0.000","14.300","153.000","","24.200","","21.100",""
"C0F9L0","2020-04-30 00:00:00","253.000","109.000","0.400","21.700","0.840","987.200","","0.000","-99.000","-99.000","-99.000","27.600","","21.300",""
"C0R550","2020-04-30 00:00:00","38.000","26.000","2.200","22.500","0.940","1012.600","","0.000","-99.000","-99.000","-99.000","30.100","","21.200",""
"C0R790","2020-04-30 00:00:00","111.000","4.000","9.200","23.600","0.810","1004.600","","0.000","-99.000","-99.000","-99.000","26.100","","22.800",""
"C0V530","2020-04-30 00:00:00","34.000","83.000","0.600","23.600","1.000","1012.400","","0.000","-99.000","-99.000","-99.000","30.900","","20.500",""
"C0AI10","2020-04-30 00:00:00","76.000","196.000","2.000","22.300","0.730","1007.300","","0.000","-99.000","-99.000","-99.000","29.100","","19.900",""
"C0F9U0","2020-04-30 00:00:00","74.000","0.000","0.100","24.000","0.810","1007.900","","0.000","-99.000","-99.000","-99.000","29.700","","21.500",""
"C0R760","2020-04-30 00:00:00","336.000","17.000","5.700","21.300","0.890","979.100","","0.000","-99.000","-99.000","-99.000","23.500","","20.300",""
"C0V680","2020-04-30 00:00:00","40.000","352.000","0.300","25.000","0.810","1011.700","","0.000","-99.000","-99.000","-99.000","29.800","","23.300",""
"C0Z290","2020-04-30 00:00:00","946.000","139.000","1.100","15.800","1.000","913.900","","0.000","-99.000","-99.000","-99.000","18.700","","13.600",""
"CM0120","2020-04-30 00:00:00","4.000","192.000","1.100","22.500","0.830","1016.000","","0.000","-99.000","-99.000","-99.000","26.000","","21.000",""
"C0G760","2020-04-30 00:00:00","53.000","217.000","0.900","22.000","0.990","1012.800","","0.000","-99.000","-99.000","-99.000","29.600","","20.000",""
"C0K450","2020-04-30 00:00:00","35.000","186.000","0.500","22.300","0.900","1011.800","","0.000","-99.000","-99.000","-99.000","28.300","","20.400",""
"C0E820","2020-04-30 00:00:00","220.000","196.000","0.700","18.900","0.920","991.600","","0.000","-99.000","-99.000","-99.000","28.400","","16.800",""
"C0A530","2020-04-30 00:00:00","300.000","200.000","0.800","20.800","0.900","982.800","","0.000","-99.000","-99.000","-99.000","25.900","","19.300",""
"C0F860","2020-04-30 00:00:00","2215.000","213.000","0.700","10.200","1.000","784.800","","0.000","-99.000","-99.000","-99.000","17.800","","9.000",""
"CM0170","2020-04-30 00:00:00","106.000","79.000","2.200","19.800","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","28.300","","18.700",""
"C0B020","2020-04-30 00:00:00","86.000","137.000","3.900","22.400","0.780","1005.200","","-99.000","-99.000","-99.000","-99.000","27.300","","21.400",""
"C0I390","2020-04-30 00:00:00","1184.000","84.000","1.400","14.900","0.820","890.100","","0.000","-99.000","-99.000","-99.000","25.100","","13.200",""
"CM0160","2020-04-30 00:00:00","159.000","139.000","0.900","21.200","0.790","999.900","","0.000","-99.000","-99.000","-99.000","31.700","","19.300",""
"C0V500","2020-04-30 00:00:00","6.000","353.000","0.300","24.900","0.850","1014.000","","0.000","-99.000","-99.000","-99.000","29.200","","24.700",""
"C0SA30","2020-04-30 00:00:00","92.000","312.000","1.000","21.400","0.830","1008.800","","0.000","-99.000","-99.000","-99.000","25.000","","20.000",""
"C0U710","2020-04-30 00:00:00","1942.000","0.000","0.000","9.800","0.930","811.900","","0.000","-99.000","-99.000","-99.000","14.300","","8.700",""
"C0Z100","2020-04-30 00:00:00","36.000","221.000","0.300","20.300","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","27.100","","16.600",""
"C0Z170","2020-04-30 00:00:00","199.000","0.000","0.100","20.100","0.940","997.700","","0.000","-99.000","-99.000","-99.000","27.100","","16.200",""
"C0K430","2020-04-30 00:00:00","30.000","0.000","0.200","21.300","0.990","1014.000","","0.000","-99.000","-99.000","-99.000","27.500","","19.900",""
"C0S960","2020-04-30 00:00:00","32.000","316.000","1.000","23.000","0.750","1014.500","","0.000","-99.000","-99.000","-99.000","26.000","","21.300",""
"C0T9M0","2020-04-30 00:00:00","92.000","312.000","1.600","20.100","0.920","1009.800","","0.000","-99.000","-99.000","-99.000","26.800","","18.700",""
"C0AI00","2020-04-30 00:00:00","188.000","48.000","0.900","20.900","0.840","995.800","","0.000","-99.000","-99.000","-99.000","30.500","","19.900",""
"C0AC40","2020-04-30 00:00:00","1079.000","139.000","4.600","14.800","0.930","897.000","","0.000","-99.000","-99.000","-99.000","21.000","","12.000",""
"C0F9M0","2020-04-30 00:00:00","230.000","90.000","0.300","22.100","0.850","990.000","","0.000","-99.000","-99.000","-99.000","27.400","","21.100",""
"C0A930","2020-04-30 00:00:00","216.000","187.000","2.300","23.100","0.680","990.000","","0.000","-99.000","-99.000","-99.000","26.100","","19.100",""
"C0A640","2020-04-30 00:00:00","241.000","208.000","0.600","20.900","0.760","991.300","","0.000","-99.000","-99.000","-99.000","26.000","","19.500",""
"C0I420","2020-04-30 00:00:00","305.000","94.000","0.300","20.400","0.740","982.300","","0.000","-99.000","-99.000","-99.000","30.400","","18.600",""
"C0R170","2020-04-30 00:00:00","26.000","35.000","0.300","23.200","1.000","1013.600","","0.000","-99.000","-99.000","-99.000","31.900","","21.000",""
"C0M530","2020-04-30 00:00:00","1385.000","80.000","0.400","14.700","0.930","872.000","","0.500","-99.000","-99.000","-99.000","21.000","","12.600",""
"C0H960","2020-04-30 00:00:00","120.000","198.000","1.400","22.400","0.850","1001.400","","0.000","-99.000","-99.000","-99.000","30.500","","20.800",""
"C0V620","2020-04-30 00:00:00","18.000","312.000","0.800","24.400","0.990","1014.400","","0.000","-99.000","-99.000","-99.000","28.000","","22.500",""
"C0F9R0","2020-04-30 00:00:00","20.000","0.000","0.000","22.700","0.990","1015.000","","0.000","-99.000","-99.000","-99.000","26.300","","20.300",""
"C0V660","2020-04-30 00:00:00","25.000","19.000","0.900","24.500","0.840","1013.900","","0.000","-99.000","-99.000","-99.000","29.500","","22.900",""
"C0H990","2020-04-30 00:00:00","3076.000","237.000","4.200","4.700","0.520","708.600","","0.000","-99.000","-99.000","-99.000","11.500","","2.100",""
"C0F9K0","2020-04-30 00:00:00","30.000","126.000","0.600","22.300","0.850","1011.500","","0.000","-99.000","-99.000","-99.000","25.900","","20.500",""
"C0AH90","2020-04-30 00:00:00","660.000","0.000","0.000","13.400","0.990","946.600","","0.000","-99.000","-99.000","-99.000","22.400","","13.400",""
"C0W150","2020-04-30 00:00:00","42.000","282.000","0.800","20.500","0.860","1013.300","","0.000","-99.000","-99.000","-99.000","27.700","","19.400",""
"C0F000","2020-04-30 00:00:00","273.000","108.000","0.300","20.600","0.990","982.600","","0.000","-99.000","-99.000","-99.000","26.900","","19.300",""
"C0M860","2020-04-30 00:00:00","578.000","122.000","0.500","19.600","0.870","952.000","","0.000","-99.000","-99.000","-99.000","28.200","","17.100",""
"C0K410","2020-04-30 00:00:00","20.000","200.000","0.400","21.600","0.930","1013.300","","0.000","-99.000","-99.000","-99.000","28.300","","21.100",""
"C0R100","2020-04-30 00:00:00","1006.000","287.000","0.700","16.100","0.990","906.500","","1.000","-99.000","-99.000","-99.000","25.100","","14.400",""
"C0X120","2020-04-30 00:00:00","28.000","5.000","1.100","23.700","0.810","1014.500","","0.000","-99.000","-99.000","-99.000","28.800","","22.200",""
"C0R670","2020-04-30 00:00:00","26.000","72.000","3.600","25.000","0.630","1014.300","","0.000","8.900","68.000","","28.100","","23.500",""
"C0W110","2020-04-30 00:00:00","16.000","6.000","4.300","18.300","0.930","1016.200","","0.000","-99.000","-99.000","-99.000","21.200","","17.200",""
"CM0130","2020-04-30 00:00:00","11.000","29.000","0.800","23.800","0.740","1016.100","","0.000","-99.000","-99.000","-99.000","25.400","","23.500",""
"C0AC70","2020-04-30 00:00:00","71.000","0.000","0.100","23.500","0.670","1008.200","","0.000","-99.000","-99.000","-99.000","28.800","","22.100",""
"CM0100","2020-04-30 00:00:00","25.000","135.000","2.200","20.500","0.790","1013.500","","0.000","-99.000","-99.000","-99.000","27.800","","19.600",""
"C0X050","2020-04-30 00:00:00","25.000","0.000","0.000","21.800","0.970","1012.600","","0.000","-99.000","-99.000","-99.000","30.800","","19.900",""
"C0K580","2020-04-30 00:00:00","26.000","0.000","0.200","21.400","0.990","1014.800","","0.000","-99.000","-99.000","-99.000","29.300","","19.400",""
"C0G650","2020-04-30 00:00:00","34.000","0.000","0.000","22.100","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","30.500","","20.600",""
"C0T9B0","2020-04-30 00:00:00","558.000","266.000","1.000","18.000","0.990","956.600","","2.000","-99.000","-99.000","-99.000","21.100","","15.800",""
"C0E850","2020-04-30 00:00:00","104.000","0.000","0.000","18.900","0.930","1004.100","","0.000","-99.000","-99.000","-99.000","28.400","","18.200",""
"C0S990","2020-04-30 00:00:00","409.000","21.000","3.300","20.100","0.850","972.200","","0.000","-99.000","-99.000","-99.000","23.400","","19.100",""
"C0X240","2020-04-30 00:00:00","394.000","169.000","1.200","19.600","0.880","972.800","","0.000","-99.000","-99.000","-99.000","29.100","","17.600",""
"C0I090","2020-04-30 00:00:00","910.000","82.000","1.100","18.000","0.910","916.400","","0.000","-99.000","-99.000","-99.000","25.400","","16.100",""
"C0I490","2020-04-30 00:00:00","1601.000","0.000","0.000","14.100","0.920","845.700","","0.000","-99.000","-99.000","-99.000","23.000","","12.700",""
"C0Z050","2020-04-30 00:00:00","830.000","293.000","0.300","15.900","0.970","927.900","","0.000","-99.000","-99.000","-99.000","21.000","","13.300",""
"C0X150","2020-04-30 00:00:00","18.000","360.000","0.700","23.700","0.880","1015.900","","0.000","-99.000","-99.000","-99.000","29.500","","22.000",""
"C0R690","2020-04-30 00:00:00","248.000","39.000","2.000","21.800","0.880","987.700","","0.000","-99.000","-99.000","-99.000","27.100","","21.000",""
"C0U720","2020-04-30 00:00:00","1260.000","271.000","0.500","13.600","1.000","891.500","","0.000","-99.000","-99.000","-99.000","20.500","","12.100",""
"C0W140","2020-04-30 00:00:00","21.000","119.000","0.900","19.600","0.890","1015.900","","0.000","-99.000","-99.000","-99.000","25.500","","18.900",""
"C0G660","2020-04-30 00:00:00","27.000","130.000","0.700","22.100","0.970","1016.300","","0.000","-99.000","-99.000","-99.000","29.800","","20.200",""
"C0R810","2020-04-30 00:00:00","25.000","70.000","2.300","23.400","0.690","1014.000","","0.000","-99.000","-99.000","-99.000","30.600","","23.300",""
"C0U520","2020-04-30 00:00:00","517.000","231.000","0.800","16.100","0.990","962.300","","0.000","-99.000","-99.000","-99.000","25.700","","15.700",""
"C0T9G0","2020-04-30 00:00:00","605.000","0.000","0.200","17.500","0.990","952.500","","0.000","-99.000","-99.000","-99.000","24.100","","16.300",""
"C0S700","2020-04-30 00:00:00","507.000","0.000","0.100","16.700","0.960","962.300","","2.000","-99.000","-99.000","-99.000","23.200","","15.300",""
"C0Z310","2020-04-30 00:00:00","59.000","360.000","1.000","20.600","0.990","1012.500","","0.500","-99.000","-99.000","-99.000","24.900","","18.700",""
"C0V610","2020-04-30 00:00:00","22.000","340.000","1.300","25.100","0.820","1014.000","","0.000","-99.000","-99.000","-99.000","28.200","","23.200",""
"C0E610","2020-04-30 00:00:00","850.000","0.000","0.000","18.900","0.650","923.100","","0.000","-99.000","-99.000","-99.000","26.100","","16.100",""
"C0R280","2020-04-30 00:00:00","242.000","65.000","2.100","21.900","0.870","989.800","","0.000","-99.000","-99.000","-99.000","26.100","","20.700",""
"C0V450","2020-04-30 00:00:00","51.000","19.000","0.800","22.800","0.990","1010.300","","0.000","-99.000","-99.000","-99.000","29.400","","20.900",""
"C0M720","2020-04-30 00:00:00","225.000","115.000","0.500","21.200","0.850","990.800","","0.000","-99.000","-99.000","-99.000","28.200","","19.100",""
"C0AD10","2020-04-30 00:00:00","27.000","136.000","2.800","24.400","0.590","1012.500","","0.000","9.700","103.000","","29.100","","22.900",""
"C0Z180","2020-04-30 00:00:00","34.000","252.000","0.900","20.100","0.920","1014.700","","0.000","-99.000","-99.000","-99.000","24.900","","17.600",""
"C0K420","2020-04-30 00:00:00","42.000","0.000","0.000","22.600","0.870","1011.500","","0.000","-99.000","-99.000","-99.000","28.000","","20.300",""
"C0D540","2020-04-30 00:00:00","227.000","210.000","0.400","19.100","0.890","991.700","","0.000","-99.000","-99.000","-99.000","30.000","","16.900",""
"C0E590","2020-04-30 00:00:00","40.000","102.000","1.400","19.100","1.000","1011.000","","0.000","-99.000","-99.000","-99.000","27.300","","17.800",""
"C0T820","2020-04-30 00:00:00","550.000","0.000","0.000","16.400","0.930","960.800","","0.000","-99.000","-99.000","-99.000","24.800","","13.400",""
"C0R740","2020-04-30 00:00:00","58.000","97.000","4.900","24.200","0.670","1010.300","","0.000","11.700","90.000","","26.700","","23.100",""
"C0R140","2020-04-30 00:00:00","740.000","0.000","0.000","17.600","0.990","936.200","","0.000","-99.000","-99.000","-99.000","26.900","","17.100",""
"C0V800","2020-04-30 00:00:00","256.000","299.000","0.500","23.200","0.870","986.000","","0.000","-99.000","-99.000","-99.000","31.800","","19.200",""
"C0S830","2020-04-30 00:00:00","288.000","0.000","0.100","21.000","0.840","987.300","","0.000","-99.000","-99.000","-99.000","26.400","","18.900",""
"C0S920","2020-04-30 00:00:00","98.000","306.000","0.300","20.200","0.900","1002.600","","0.000","-99.000","-99.000","-99.000","26.000","","18.400",""
"C0V640","2020-04-30 00:00:00","35.000","0.000","0.100","24.600","0.860","1012.500","","0.000","-99.000","-99.000","-99.000","28.500","","21.800",""
"C0AH80","2020-04-30 00:00:00","68.000","99.000","6.000","24.200","0.650","1007.400","","0.000","-99.000","-99.000","-99.000","27.200","","21.700",""
"C0K250","2020-04-30 00:00:00","12.000","255.000","0.400","19.800","0.980","1015.200","","0.000","-99.000","-99.000","-99.000","28.400","","17.100",""
"C0R840","2020-04-30 00:00:00","536.000","48.000","5.700","18.600","0.970","957.000","","0.000","-99.000","-99.000","-99.000","22.800","","17.500",""
"C0I410","2020-04-30 00:00:00","180.000","209.000","1.100","21.000","0.850","995.600","","0.000","-99.000","-99.000","-99.000","30.000","","19.500",""
"C0M410","2020-04-30 00:00:00","245.000","0.000","0.000","21.100","0.860","985.200","","0.000","-99.000","-99.000","-99.000","31.400","","17.600",""
"C0F9Z0","2020-04-30 00:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-04-30 00:00:00","26.000","117.000","0.400","23.000","0.880","1012.400","","0.000","-99.000","-99.000","-99.000","28.800","","21.500",""
"C0U650","2020-04-30 00:00:00","442.000","272.000","0.500","18.300","0.910","968.600","","0.000","-99.000","-99.000","-99.000","23.900","","16.800",""
"C0D660","2020-04-30 00:00:00","65.000","141.000","0.900","22.000","0.790","1008.900","","0.000","-99.000","-99.000","-99.000","28.400","","21.100",""
"C0E540","2020-04-30 00:00:00","32.000","0.000","0.000","19.300","0.940","1013.000","","0.000","-99.000","-99.000","-99.000","29.200","","17.700",""
"C0W170","2020-04-30 00:00:00","42.000","28.000","5.000","18.600","0.920","1011.900","","0.000","-99.000","-99.000","-99.000","21.900","","16.700",""
"C0Z150","2020-04-30 00:00:00","27.000","221.000","2.400","20.500","0.990","1016.300","","0.000","-99.000","-99.000","-99.000","24.800","","16.900",""
"C0S840","2020-04-30 00:00:00","22.000","277.000","1.700","21.700","0.860","1017.100","","0.000","-99.000","-99.000","-99.000","27.400","","20.900",""
"C0H9A0","2020-04-30 00:00:00","1595.000","273.000","1.000","13.400","0.960","849.600","","0.000","-99.000","-99.000","-99.000","22.500","","11.800",""
"C0Z300","2020-04-30 00:00:00","182.000","0.000","0.000","19.500","0.990","999.300","","0.000","-99.000","-99.000","-99.000","24.900","","15.300",""
"C0G730","2020-04-30 00:00:00","27.000","192.000","0.500","21.500","0.960","1014.100","","0.000","-99.000","-99.000","-99.000","26.800","","20.300",""
"C0V730","2020-04-30 00:00:00","33.000","24.000","1.100","24.300","0.980","1013.300","","0.500","-99.000","-99.000","-99.000","29.800","","22.900",""
"C0SA00","2020-04-30 00:00:00","466.000","0.000","0.000","17.500","1.000","965.600","","0.000","-99.000","-99.000","-99.000","24.800","","15.900",""
"C0S900","2020-04-30 00:00:00","27.000","56.000","3.800","24.600","0.780","1015.200","","0.000","-99.000","-99.000","-99.000","25.900","","23.400",""
"C0C480","2020-04-30 00:00:00","105.000","0.000","0.000","22.100","0.710","1004.200","","0.000","-99.000","-99.000","-99.000","30.400","","21.200",""
"C0V720","2020-04-30 00:00:00","15.000","24.000","1.100","25.200","0.850","1014.800","","0.000","-99.000","-99.000","-99.000","28.600","","23.400",""
"C0UA60","2020-04-30 00:00:00","566.000","168.000","1.400","17.200","0.950","954.200","","0.500","-99.000","-99.000","-99.000","22.200","","15.600",""
"C0A980","2020-04-30 00:00:00","11.000","0.000","0.000","22.000","0.770","1016.000","","0.000","-99.000","-99.000","-99.000","31.800","","22.000",""
"C0C670","2020-04-30 00:00:00","250.000","171.000","1.100","19.700","0.810","988.100","","0.000","-99.000","-99.000","-99.000","27.200","","18.100",""
"C0K550","2020-04-30 00:00:00","15.000","0.000","0.000","21.700","0.920","1015.000","","0.000","-99.000","-99.000","-99.000","28.500","","20.100",""
"C0R350","2020-04-30 00:00:00","35.000","53.000","5.000","24.400","0.800","1012.500","","0.000","-99.000","-99.000","-99.000","28.600","","23.300",""
"C0T9F0","2020-04-30 00:00:00","251.000","0.000","0.000","19.100","0.920","990.200","","0.000","-99.000","-99.000","-99.000","26.000","","17.200",""
"C0D390","2020-04-30 00:00:00","146.000","0.000","0.000","18.500","0.930","998.300","","0.000","-99.000","-99.000","-99.000","30.700","","16.700",""
"C0E430","2020-04-30 00:00:00","258.000","186.000","1.400","19.000","0.900","990.700","","0.000","-99.000","-99.000","-99.000","28.500","","17.600",""
"C0O990","2020-04-30 00:00:00","18.000","147.000","0.500","21.800","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","31.600","","19.800",""
"CM0010","2020-04-30 00:00:00","68.000","-99.000","-99.000","22.500","0.670","1009.000","","0.000","-99.000","-99.000","-99.000","28.600","","20.400",""
"C0K500","2020-04-30 00:00:00","12.000","227.000","0.400","21.900","0.980","1014.100","","0.000","-99.000","-99.000","-99.000","27.300","","19.900",""
"C0X260","2020-04-30 00:00:00","39.000","126.000","0.300","22.600","0.890","1012.500","","0.000","-99.000","-99.000","-99.000","29.600","","20.300",""
"C0ACA0","2020-04-30 00:00:00","25.000","68.000","0.800","23.600","0.640","1012.400","","0.000","-99.000","-99.000","-99.000","29.100","","22.100",""
"C0X180","2020-04-30 00:00:00","62.000","132.000","0.400","22.800","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","30.800","","20.400",""
